ID	Category	Description
150002136	NON-CRIMINAL	FOUND PROPERTY
150140673	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150029776	LARCENY/THEFT	PETTY THEFT OF PROPERTY
150037105	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150105285	TREA	TRESPASSING OR LOITERING NEAR POSTED INDUSTRIAL PROPERTY
150013898	SECONDARY CODES	GANG ACTIVITY
150020053	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150205603	NON-CRIMINAL	FOUND PROPERTY
150050094	ARSON	ARSON
150007255	OTHER OFFENSES	TRAFFIC VIOLATION
150046899	OTHER OFFENSES	PROBATION VIOLATION
150899165	ASSAULT	THREATS AGAINST LIFE
150030557	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150047320	BURGLARY	BURGLARY, FORCIBLE ENTRY
150055549	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150031157	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150143815	VEHICLE THEFT	STOLEN AUTOMOBILE
150380255	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150060407	ROBBERY	ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON
110239385	WARRANTS	WARRANT ARREST
150084435	STOLEN PROPERTY	STOLEN ACCESS CARD, POSSESSION
150053515	ASSAULT	MAYHEM WITH BODILY FORCE
150184524	WARRANTS	WARRANT ARREST
150716763	VEHICLE THEFT	STOLEN TRUCK
150709661	ASSAULT	AGGRAVATED ASSAULT WITH BODILY FORCE
150037321	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150059701	NON-CRIMINAL	CIVIL SIDEWALKS, VIOLATION
150028289	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150046366	WEAPON LAWS	CARRYING A CONCEALED WEAPON
150685613	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150012458	BURGLARY	BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY
150005221	WEAPON LAWS	POSS OF LOADED FIREARM
150590062	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO
150086936	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150047358	NON-CRIMINAL	AIDED CASE, DOG BITE
150028433	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150599519	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150021396	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150049821	SECONDARY CODES	DOMESTIC VIOLENCE
150073660	RECOVERED VEHICLE	RECOVERED VEHICLE - STOLEN OUTSIDE SF
150058731	VEHICLE THEFT	STOLEN AUTOMOBILE
150037581	ROBBERY	ROBBERY, BODILY FORCE
150120299	OTHER OFFENSES	TRAFFIC VIOLATION
150008366	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION
150016165	FRAUD	FRAUDULENT USE OF AUTOMATED TELLER CARD
150713151	ASSAULT	BATTERY
150011892	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150044605	ASSAULT	THREATS AGAINST LIFE
150067306	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150061546	VEHICLE THEFT	STOLEN MOTORCYCLE
150048306	OTHER OFFENSES	FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY
150406356	OTHER OFFENSES	VIOLATION OF RESTRAINING ORDER
150071642	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150051111	VEHICLE THEFT	STOLEN AUTOMOBILE
150011660	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150773575	ASSAULT	BATTERY
151112102	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150000419	ASSAULT	BATTERY WITH SERIOUS INJURIES
150051478	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150029817	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150044962	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150069948	ROBBERY	ROBBERY ON THE STREET, STRONGARM
151088280	MISSING PERSON	MISSING ADULT
150036492	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150031022	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION
150713894	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150004342	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150097187	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150052357	OTHER OFFENSES	TAMPERING WITH A VEHICLE
150008952	ASSAULT	THREATS AGAINST LIFE
166009839	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150023148	FRAUD	CREDIT CARD, THEFT BY USE OF
150776983	KIDNAPPING	CHILD STEALING
150058521	VEHICLE THEFT	STOLEN AUTOMOBILE
150137084	BURGLARY	BURGLARY OF RESIDENCE, FORCIBLE ENTRY
150134347	NON-CRIMINAL	LOST PROPERTY
150020655	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150003742	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150066615	TRESPASS	TRESPASSING
150050862	VEHICLE THEFT	STOLEN AUTOMOBILE
150507534	VEHICLE THEFT	STOLEN MOTORCYCLE
150030466	DRUG/NARCOTIC	POSSESSION OF METH-AMPHETAMINE
150025417	OTHER OFFENSES	VIOLATION OF MUNICIPAL CODE
150004308	NON-CRIMINAL	FOUND PROPERTY
166004798	NON-CRIMINAL	LOST PROPERTY
150049354	ASSAULT	BATTERY
150022065	NON-CRIMINAL	AIDED CASE, DOG BITE
150055226	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION
150057636	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150030290	VANDALISM	MALICIOUS MISCHIEF, VANDALISM
150021857	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150189289	NON-CRIMINAL	CASE CLOSURE
150034634	VEHICLE THEFT	STOLEN AUTOMOBILE
150058333	ASSAULT	AGGRAVATED ASSAULT WITH A KNIFE
150033476	ASSAULT	ASSAULT
150774868	VANDALISM	MALICIOUS MISCHIEF, VANDALISM
150135583	MISSING PERSON	MISSING ADULT
150021039	OTHER OFFENSES	TRAFFIC VIOLATION
150035999	FRAUD	CREDIT CARD, THEFT BY USE OF
150040324	WARRANTS	WARRANT ARREST
150049520	ASSAULT	THREATS AGAINST LIFE
150043312	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150117575	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150219024	NON-CRIMINAL	CASE CLOSURE
150037070	NON-CRIMINAL	AIDED CASE, INJURED PERSON
150123419	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150024613	BURGLARY	BURGLARY OF RESIDENCE, UNLAWFUL ENTRY
150102968	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150025348	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150052501	VEHICLE THEFT	STOLEN AUTOMOBILE
166006039	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150143611	SECONDARY CODES	ATM RELATED CRIME
150041225	ASSAULT	THREATS AGAINST LIFE
150046598	OTHER OFFENSES	RESISTING ARREST
150030626	VEHICLE THEFT	STOLEN AUTOMOBILE
150052589	VEHICLE THEFT	STOLEN AUTOMOBILE
150030002	LARCENY/THEFT	GRAND THEFT FROM A BUILDING
151046028	WARRANTS	WARRANT ARREST
150077941	DISORDERLY CONDUCT	DISTURBING THE PEACE, COMMOTION
150066728	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150046128	TRESPASS	TRESPASSING
150024118	ASSAULT	ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT)
150052238	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
151101036	MISSING PERSON	MISSING ADULT
150059024	FRAUD	FRAUDULENT CREDIT APPLICATION
150020821	ASSAULT	ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT)
150013428	ASSAULT	THREATS AGAINST LIFE
150023289	ASSAULT	FIREARM, DISCHARGING IN GROSSLY NEGLIGENT MANNER
150078422	LARCENY/THEFT	THEFT OF COMPUTERS OR CELL PHONES
150014385	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150063310	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150052846	ASSAULT	AGGRAVATED ASSAULT WITH BODILY FORCE
150055931	NON-CRIMINAL	AIDED CASE
150203942	ASSAULT	THREATS AGAINST LIFE
150813648	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150048146	BURGLARY	BURGLARY OF RESIDENCE, FORCIBLE ENTRY
150058145	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150084811	NON-CRIMINAL	LOST PROPERTY
150451975	WARRANTS	WARRANT ARREST
150088330	STOLEN PROPERTY	STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING
150061405	LARCENY/THEFT	GRAND THEFT FROM PERSON
150035024	VEHICLE THEFT	STOLEN AUTOMOBILE
150102269	ROBBERY	ROBBERY, ARMED WITH A GUN
150117569	OTHER OFFENSES	RESISTING ARREST
150027899	DRIVING UNDER THE INFLUENCE	DRIVING WHILE UNDER THE INFLUENCE OF DRUGS
150028778	BURGLARY	BURGLARY, UNLAWFUL ENTRY
150000920	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150053236	TRESPASS	TRESPASSING
150307419	VEHICLE THEFT	STOLEN TRUCK
150021540	LARCENY/THEFT	LOST PROPERTY, GRAND THEFT
131045238	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES
150561455	ARSON	ARSON OF A VEHICLE
150445144	VEHICLE THEFT	STOLEN AUTOMOBILE
150051393	ROBBERY	ROBBERY, BODILY FORCE
150077521	MISSING PERSON	MISSING ADULT
150043613	WARRANTS	WARRANT ARREST
150578416	NON-CRIMINAL	LOST PROPERTY
150006122	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150044564	NON-CRIMINAL	AIDED CASE -PROPERTY FOR DESTRUCTION
150029679	NON-CRIMINAL	TARASOFF REPORT
150043425	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150041043	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION
150033125	SEX OFFENSES, FORCIBLE	SEXUAL BATTERY
150048710	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES
150060316	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150107457	RECOVERED VEHICLE	RECOVERED VEHICLE - STOLEN OUTSIDE SF
150012947	ASSAULT	BATTERY
150026556	OTHER OFFENSES	RESISTING ARREST
150014636	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES
150027043	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150018070	BURGLARY	BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY
150597488	BURGLARY	BURGLARY OF RESIDENCE, FORCIBLE ENTRY
150021108	ASSAULT	THREATS AGAINST LIFE
150008112	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150061160	OTHER OFFENSES	TOBACCO PRODUCTS, SELLING OR FURNISHING TO MINOR
150086516	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150062986	LARCENY/THEFT	THEFT OF COMPUTERS OR CELL PHONES
150028160	MISSING PERSON	FOUND PERSON
150033294	ROBBERY	ROBBERY ON THE STREET WITH A GUN
150035541	NON-CRIMINAL	DEATH REPORT, CAUSE UNKNOWN
150495315	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150034628	LARCENY/THEFT	PETTY THEFT FROM A BUILDING
150045681	MISSING PERSON	MISSING JUVENILE
150021669	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150046156	DRUG/NARCOTIC	POSSESSION OF CONTROLLED SUBSTANCE FOR SALE
150044962	NON-CRIMINAL	AIDED CASE
150144960	LARCENY/THEFT	THEFT OF COMPUTERS OR CELL PHONES
150560673	NON-CRIMINAL	FOUND PROPERTY
150245881	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150096195	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150105304	SEX OFFENSES, FORCIBLE	SEXUAL BATTERY
150051503	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150189079	FORGERY/COUNTERFEITING	MONEY, CHANGING FACE AMOUNT
150086384	LARCENY/THEFT	GRAND THEFT SHOPLIFTING
150004392	LARCENY/THEFT	PETTY THEFT SHOPLIFTING
150021932	OTHER OFFENSES	PUBLIC TRANSIT CRIMES - INFRACTIONS
150016171	VEHICLE THEFT	STOLEN MOTORCYCLE
150041388	ASSAULT	CHILD ABUSE (PHYSICAL)
150041281	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150045459	BURGLARY	BURGLARY, HOT PROWL, FORCIBLE ENTRY
150046300	LARCENY/THEFT	GRAND THEFT FROM PERSON
150003946	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA
150040136	WARRANTS	WARRANT ARREST
150009847	WARRANTS	PROBATION SEARCH
150002891	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150226671	SECONDARY CODES	DOMESTIC VIOLENCE
150194921	VEHICLE THEFT	STOLEN AUTOMOBILE
150038993	VANDALISM	MALICIOUS MISCHIEF, BREAKING WINDOWS
150006893	ASSAULT	BATTERY
150004778	LARCENY/THEFT	PETTY THEFT SHOPLIFTING
150121689	LARCENY/THEFT	GRAND THEFT FROM UNLOCKED AUTO
150021590	NON-CRIMINAL	LOST PROPERTY
150027479	LARCENY/THEFT	PETTY THEFT SHOPLIFTING
150020172	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS
150020019	ASSAULT	AGGRAVATED ASSAULT WITH A GUN
150018111	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150000839	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150828603	VANDALISM	MALICIOUS MISCHIEF, VANDALISM
150006514	VANDALISM	MALICIOUS MISCHIEF, VANDALISM
150057460	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150377343	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150050549	LARCENY/THEFT	PETTY THEFT FROM A BUILDING
150043908	NON-CRIMINAL	AIDED CASE
150050282	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150040415	ASSAULT	INFLICT INJURY ON COHABITEE
150034054	VEHICLE THEFT	STOLEN AUTOMOBILE
150779078	OTHER OFFENSES	LOST/STOLEN LICENSE PLATE
150566530	LARCENY/THEFT	PETTY THEFT SHOPLIFTING
150521108	ROBBERY	ROBBERY, BODILY FORCE
140240283	WARRANTS	WARRANT ARREST
150007744	TRESPASS	TRESPASSING
150032917	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150008980	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150128293	NON-CRIMINAL	TARASOFF REPORT
150045255	LARCENY/THEFT	PETTY THEFT FROM A BUILDING
150115002	ASSAULT	THREATENING SCHOOL OR PUBLIC EMPLOYEE
150022156	NON-CRIMINAL	FOUND PROPERTY
150023881	NON-CRIMINAL	SEARCH WARRANT SERVICE
150025780	NON-CRIMINAL	AIDED CASE
150426451	LARCENY/THEFT	GRAND THEFT OF PROPERTY
150053349	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150050129	NON-CRIMINAL	AIDED CASE, INJURED PERSON
150103596	LARCENY/THEFT	GRAND THEFT SHOPLIFTING
150004819	SECONDARY CODES	DOMESTIC VIOLENCE
150029970	DRUG/NARCOTIC	POSSESSION OF METHADONE
150136127	ASSAULT	BATTERY
150402809	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150098016	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150004568	BURGLARY	BURGLARY, HOT PROWL, FORCIBLE ENTRY
150056412	VEHICLE THEFT	STOLEN AUTOMOBILE
150022435	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150019200	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO
150059820	LARCENY/THEFT	PETTY THEFT OF PROPERTY
151068630	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150046576	SECONDARY CODES	DOMESTIC VIOLENCE
150973424	LARCENY/THEFT	GRAND THEFT FROM PERSON
150087586	WARRANTS	WARRANT ARREST
150008087	ROBBERY	ROBBERY, BODILY FORCE
150041708	BURGLARY	BURGLARY OF RESIDENCE, FORCIBLE ENTRY
150004875	WARRANTS	WARRANT ARREST
150938707	VEHICLE THEFT	STOLEN AUTOMOBILE
150061643	BURGLARY	BURGLARY OF STORE, UNLAWFUL ENTRY
150296248	NON-CRIMINAL	LICENSE PLATE, FOUND
150049592	ASSAULT	AGGRAVATED ASSAULT WITH BODILY FORCE
150079113	VANDALISM	MALICIOUS MISCHIEF, GRAFFITI
150016795	ASSAULT	SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE
150335686	WARRANTS	WARRANT ARREST
150655092	MISSING PERSON	FOUND PERSON
150011513	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
110239385	SEX OFFENSES, FORCIBLE	CHILD ABUSE SEXUAL
150000958	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150031721	VANDALISM	MALICIOUS MISCHIEF, BREAKING WINDOWS
150033692	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150025354	BURGLARY	BURGLARY, HOT PROWL, UNLAWFUL ENTRY
150007506	SEX OFFENSES, FORCIBLE	SEXUAL BATTERY
150045716	WARRANTS	WARRANT ARREST
150037020	ASSAULT	BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP
150114101	NON-CRIMINAL	LOST PROPERTY
150007330	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150038761	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150019965	LARCENY/THEFT	PETTY THEFT SHOPLIFTING
150055856	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150063906	FRAUD	FRAUDULENT CREDIT APPLICATION
150043629	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150006451	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
166013846	NON-CRIMINAL	LOST PROPERTY
150355985	PROSTITUTION	INDECENT EXPOSURE - PROSTITUTION RELATED
151124282	LARCENY/THEFT	PETTY THEFT SHOPLIFTING
150138082	NON-CRIMINAL	CIVIL SIDEWALKS, CITATION
150067851	WARRANTS	WARRANT ARREST
150102720	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150023314	NON-CRIMINAL	COURTESY REPORT
150975696	ASSAULT	BATTERY
150031129	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES
150518917	VEHICLE THEFT	STOLEN TRUCK
150042712	WARRANTS	WARRANT ARREST
150264734	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150028897	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150014090	RECOVERED VEHICLE	RECOVERED VEHICLE - STOLEN OUTSIDE SF
150062732	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150207176	WARRANTS	WARRANT ARREST
150056484	SECONDARY CODES	DOMESTIC VIOLENCE
150082893	NON-CRIMINAL	LOST PROPERTY
150017903	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150053935	NON-CRIMINAL	CIVIL SIDEWALKS, CITATION
150008037	NON-CRIMINAL	LOST PROPERTY
150029851	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150037882	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150028251	MISSING PERSON	FOUND PERSON
150009085	DRIVING UNDER THE INFLUENCE	DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL
150025837	VANDALISM	MALICIOUS MISCHIEF, VANDALISM
150427512	LARCENY/THEFT	PETTY THEFT FROM A BUILDING
150634187	NON-CRIMINAL	FOUND PROPERTY
150161839	MISSING PERSON	MISSING JUVENILE
150059121	NON-CRIMINAL	FOUND PROPERTY
150073193	WEAPON LAWS	POSS OF PROHIBITED WEAPON
150979303	NON-CRIMINAL	LICENSE PLATE, RECOVERED
150378711	OTHER OFFENSES	INCIDENT ON SCHOOL GROUNDS
150057363	NON-CRIMINAL	AIDED CASE, INJURED PERSON
150099484	OTHER OFFENSES	RESISTING ARREST
150107883	DRUG/NARCOTIC	POSSESSION OF NARCOTICS PARAPHERNALIA
150252240	OTHER OFFENSES	TRAFFIC VIOLATION
150025912	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150014147	MISSING PERSON	FOUND PERSON
150053678	LIQUOR LAWS	CONSUMING ALCOHOL IN PUBLIC VIEW
150066847	BURGLARY	BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY
150030143	ROBBERY	CARJACKING WITH A GUN
150005259	OTHER OFFENSES	VIOLATION OF STAY AWAY ORDER
150055492	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150014705	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150713640	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150034383	LARCENY/THEFT	GRAND THEFT FROM A BUILDING
150040067	WARRANTS	WARRANT ARREST
150135226	NON-CRIMINAL	SEARCH WARRANT SERVICE
150048613	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150571272	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150069904	OTHER OFFENSES	POSSESSION OF BURGLARY TOOLS
150054836	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES
150047245	BURGLARY	BURGLARY, HOT PROWL, UNLAWFUL ENTRY
150045841	WEAPON LAWS	POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN
150034430	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150033987	LARCENY/THEFT	PETTY THEFT FROM A BUILDING
150002926	ASSAULT	AGGRAVATED ASSAULT WITH BODILY FORCE
150168744	BURGLARY	BURGLARY OF STORE, FORCIBLE ENTRY
150066972	NON-CRIMINAL	LOST PROPERTY
150045841	WEAPON LAWS	FIREARM, ARMED WHILE POSSESSING CONTROLLED SUBSTANCE
150180425	NON-CRIMINAL	DEATH REPORT, NATURAL CAUSES
150249059	OTHER OFFENSES	TRAFFIC VIOLATION
150060849	LIQUOR LAWS	CONSUMING ALCOHOL IN PUBLIC VIEW
150066988	LARCENY/THEFT	GRAND THEFT FROM PERSON
150051343	WARRANTS	ENROUTE TO OUTSIDE JURISDICTION
150036022	LARCENY/THEFT	THEFT OF COMPUTERS OR CELL PHONES
150442059	DRUG/NARCOTIC	SALE OF MARIJUANA
150358804	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150049354	WEAPON LAWS	LOITERING WHILE CARRYING CONCEALED WEAPON
150007960	DRUG/NARCOTIC	POSSESSION OF CONTROLLED SUBSTANCE FOR SALE
150035648	WARRANTS	WARRANT ARREST
150023461	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150039446	WARRANTS	ENROUTE TO DEPARTMENT OF CORRECTIONS
150059751	MISSING PERSON	FOUND PERSON
150073604	MISSING PERSON	MISSING ADULT
150284704	VEHICLE THEFT	STOLEN AUTOMOBILE
151048682	LARCENY/THEFT	GRAND THEFT FROM A BUILDING
150024566	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150056810	NON-CRIMINAL	LOST PROPERTY
150007120	LARCENY/THEFT	GRAND THEFT FROM PERSON
150058418	NON-CRIMINAL	FOUND PROPERTY
150032848	ASSAULT	THREATS AGAINST LIFE
150138098	MISSING PERSON	MISSING JUVENILE
150513547	ASSAULT	BATTERY
150057181	VEHICLE THEFT	STOLEN AND RECOVERED VEHICLE
150021114	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150031191	ASSAULT	THREATS AGAINST LIFE
150037638	OTHER OFFENSES	SCHOOL PROPERTY, DISTURBANCE ON
150009643	BURGLARY	BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY
150085580	ASSAULT	CHILD ABUSE (PHYSICAL)
150123798	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150009819	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150050618	OTHER OFFENSES	TRAFFIC VIOLATION ARREST
150058004	DRUG/NARCOTIC	POSSESSION OF MARIJUANA
150050135	SEX OFFENSES, FORCIBLE	SEXUAL BATTERY
150039032	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150054234	OTHER OFFENSES	PAROLE VIOLATION
150000180	ASSAULT	BATTERY
151012477	OTHER OFFENSES	RESISTING ARREST
150009160	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150168261	LARCENY/THEFT	GRAND THEFT FROM LOCKED AUTO
150381190	VEHICLE THEFT	STOLEN TRUCK
150015769	VEHICLE THEFT	STOLEN AUTOMOBILE
150043174	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150044956	SUSPICIOUS OCC	INVESTIGATIVE DETENTION
150102366	OTHER OFFENSES	RESISTING ARREST
150083346	OTHER OFFENSES	STAY AWAY ORDER VIOLATION, DV RELATED
150027037	OTHER OFFENSES	FALSE PERSONATION
150003491	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
150049605	VANDALISM	MALICIOUS MISCHIEF, VANDALISM OF VEHICLES
150775305	TRESPASS	TRESPASSING
150060087	ASSAULT	INFLICT INJURY ON COHABITEE
150119935	LARCENY/THEFT	PETTY THEFT FROM UNLOCKED AUTO
150180419	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150037741	OTHER OFFENSES	MISCELLANEOUS INVESTIGATION
150099252	VANDALISM	VANDALISM OR GRAFFITI TOOLS, POSSESSION
150013638	STOLEN PROPERTY	STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING
150939476	SECONDARY CODES	PREJUDICE-BASED INCIDENT
150036618	VEHICLE THEFT	STOLEN TRUCK
150001542	NON-CRIMINAL	FOUND PROPERTY
150032967	ROBBERY	ROBBERY ON THE STREET, STRONGARM
150038357	DRUG/NARCOTIC	SALE OF BASE/ROCK COCAINE
150011331	LARCENY/THEFT	PETTY THEFT FROM LOCKED AUTO
150055276	MISSING PERSON	MISSING ADULT
150237082	KIDNAPPING	FALSE IMPRISONMENT
150106023	SUSPICIOUS OCC	SUSPICIOUS OCCURRENCE
150040954	LARCENY/THEFT	GRAND THEFT FROM PERSON
150008281	OTHER OFFENSES	PAROLE VIOLATION
150842578	ASSAULT	BATTERY
150056622	NON-CRIMINAL	PROPERTY FOR IDENTIFICATION
150060281	OTHER OFFENSES	RESISTING ARREST
150062889	DRUG/NARCOTIC	POSSESSION OF HEROIN
150071664	OTHER OFFENSES	DRIVERS LICENSE, SUSPENDED OR REVOKED
151115253	WARRANTS	WARRANT ARREST
150281211	NON-CRIMINAL	DEATH REPORT, NATURAL CAUSES
150048732	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150021716	NON-CRIMINAL	AIDED CASE, INJURED PERSON
150061104	SEX OFFENSES, FORCIBLE	CHILD ABUSE, PORNOGRAPHY
150041918	NON-CRIMINAL	LOST PROPERTY
150039571	LARCENY/THEFT	PETTY THEFT OF PROPERTY
150058775	ASSAULT	AGGRAVATED ASSAULT WITH A DEADLY WEAPON
150045540	LARCENY/THEFT	PETTY THEFT FROM A BUILDING
150780978	ASSAULT	BATTERY
150008623	RUNAWAY	RUNAWAY
150048732	WARRANTS	WARRANT ARREST
150395226	NON-CRIMINAL	AIDED CASE, MENTAL DISTURBED
150044837	ROBBERY	ROBBERY, ARMED WITH A KNIFE
